CDS,school,districtcode,county,district,charter,stype,grades,latitude,longitude,enrolled,mn.class.size,per.Not.reported,per.NativeAmer,per.Asian,per.PI,per.Filipino,per.Hispanic,per.AfAmer,per.White,per.Twoplus,per.not_hsg,per.hsg,per.some_col,per.col_grad,per.grad_sch,per.englearn,per.freelunch,API13,API12,mean.cst.ela,per.adv.ela,per.basic.ela,mean.cst.m,per.adv.m,per.basic.m
4.36967E+13,Gardner Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.321369,-121.89589,549,26.375,0.182149362,0.546448087,1.092896175,0.364298725,1.092896175,90.16393443,2.9143898,2.367941712,1.275045537,42,23,14,16,6,58.46994536,67.58,689,721,326.975,13,33,358.725,21.25,23.75
4.36967E+13,Grant Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.35166,-121.8886,602,24.81481481,0.49833887,0.332225914,4.318936877,0.830564784,0.996677741,85.71428571,1.661129568,4.485049834,1.162790698,41,31,17,6,5,56.97674419,71.59,718,740,338.9,14.25,30.75,363.8,27.5,22.75
4.36967E+13,Hammer Montessori at Galarza Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.303506,-121.88689,312,26.38461538,0.320512821,0,15.06410256,0.961538462,4.166666667,28.20512821,5.128205128,36.53846154,9.615384615,3,10,18,35,34,12.82051282,17.31,868,881,382.825,38.5,15,412.3,45.5,19.5
4.36967E+13,Horace Mann Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.339995,-121.88483,614,25.77777778,0.977198697,0.325732899,6.188925081,0.325732899,1.465798046,78.50162866,2.280130293,6.840390879,3.094462541,33,29,19,13,6,51.6286645,64.98,704,716,334.1,18,25.75,343.3,17.75,24.25
4.36967E+13,Lowell Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.329701,-121.87715,399,25.52631579,0.250626566,0.501253133,7.518796992,0,0,84.21052632,2.506265664,3.50877193,1.503759398,54,28,11,6,2,66.4160401,72.68,782,799,347.1,20.5,26.75,400.65,40.75,17.25
4.36967E+13,Merritt Trace Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.330926,-121.92578,1002,26.475,0.698602794,0.299401198,3.892215569,0.299401198,1.497005988,68.66267465,3.493013972,16.56686627,4.590818363,30,21,21,16,12,41.81636727,47.7,752,807,354.65,26,25.25,392.4,38.25,19.75
4.36967E+13,Reed Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.263452,-121.89408,513,24.90909091,2.729044834,0.584795322,5.847953216,0.194931774,0.584795322,33.91812865,2.729044834,46.78362573,6.627680312,6,12,27,34,21,13.4502924,16.96,843,855,378.425,38.5,21,399.275,41.25,18.75
4.36967E+13,Schallenberger Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.279721,-121.88723,564,27.40909091,0.886524823,0.354609929,6.028368794,0,1.241134752,39.53900709,3.90070922,42.37588652,5.673758865,5,13,27,32,24,14.18439716,20.39,858,857,377.7,38,19.5,400.075,42.75,17.75
4.36967E+13,Selma Olinder Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.338357,-121.86662,443,16.5862069,0.677200903,0.451467269,6.320541761,0,1.805869074,87.13318284,0.902934537,1.805869074,0.902934537,48,30,13,8,2,61.8510158,76.98,741,762,345.275,20,26,376,34,21
4.36967E+13,Simonds Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.220479,-121.86837,719,27.27586207,0.695410292,0.556328234,33.24061196,0,0.83449235,7.232267038,0.83449235,51.04311544,5.563282337,1,1,7,39,52,8.344923505,2.78,958,970,420.125,72.75,6.25,471.6,76.5,4
4.36967E+13,Terrell Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.270848,-121.86838,529,23.96296296,1.323251418,0,13.04347826,0.945179584,1.512287335,47.44801512,7.561436673,22.68431002,5.482041588,12,21,31,27,9,19.65973535,38,805,835,368.9,31,25.25,382.925,34.25,23.25
4.36967E+13,Hacienda Science/Environmental Magnet,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.269696,-121.88392,688,26.43333333,1.308139535,0.290697674,13.08139535,0.145348837,4.505813953,36.62790698,3.197674419,34.44767442,6.395348837,4,7,20,41,28,18.02325581,19.04,883,883,384.85,43.5,17.75,398.875,40.5,15.25
4.36967E+13,Washington Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.32181,-121.8816,507,18.06666667,0.394477318,0,0.591715976,0,0,97.63313609,0.788954635,0.591715976,0,55,30,8,5,2,64.69428008,79.29,799,793,353.825,20.5,30,368.9,27.75,25.5
4.36967E+13,Williams Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.208247,-121.85093,718,27.39285714,0.278551532,0.139275766,49.5821727,0,0.278551532,4.874651811,0.835654596,38.99721448,5.013927577,1,1,6,35,58,13.37047354,1.39,964,970,428.1,73,7,475.35,76,5.75
4.36967E+13,Willow Glen Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.303225,-121.89685,749,26.15151515,0.934579439,0.534045394,3.604806409,0.133511348,0.534045394,49.66622163,1.335113485,38.45126836,4.806408545,16,12,23,26,23,26.1682243,29.37,868,870,382.3,42.5,20,425.125,51,13
4.36967E+13,Los Alamitos Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.227861,-121.88103,703,27.18518519,1.422475107,0.426742532,18.77667141,0.284495021,1.991465149,11.52204836,1.991465149,57.18349929,6.40113798,1,4,11,43,41,8.677098151,8.11,935,937,406.95,58.5,9.75,439.8,63.25,7.25
4.36967E+13,Graystone Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.210662,-121.83777,758,25.82352941,1.055408971,0.527704485,38.65435356,0.527704485,1.187335092,9.234828496,0.395778364,42.48021108,5.936675462,2,3,10,29,57,11.21372032,6.46,935,947,419.8,65.25,8.5,475.6,77,6.75
4.36967E+13,Rachel Carson Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.269784,-121.85492,422,24.05,2.843601896,0.710900474,19.90521327,0.236966825,2.843601896,35.30805687,5.450236967,25.35545024,7.345971564,8,14,24,37,17,20.14218009,28.67,855,854,365.8,31,20.75,409.275,46,13.5
4.36967E+13,Ernesto Galarza Elementary,69666,Santa Clara,San Jose Unified,N,Elementary Schools (Public),K-5,37.303506,-121.88689,508,24.04166667,0.393700787,0.787401575,1.968503937,0.787401575,2.165354331,80.70866142,3.937007874,6.692913386,2.559055118,37,29,20,10,5,48.22834646,68.5,704,785,344.2,18.25,29.25,376.975,28.75,20
4.36967E+13,Bowers Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.357216,-121.97625,358,27.5,0.558659218,0.279329609,26.25698324,0.279329609,5.586592179,43.8547486,3.072625698,16.20111732,3.910614525,15,30,24,23,8,49.16201117,45.25,788,800,352.275,22.5,28.5,373.75,25,23.25
4.36967E+13,Bracher Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.367589,-121.97523,398,24.875,0.753768844,0.502512563,17.33668342,3.768844221,11.30653266,47.2361809,3.266331658,13.31658291,2.512562814,16,42,14,20,8,42.96482412,46.48,832,865,381.775,39,16.75,427.8,52.25,11.5
4.36967E+13,Braly Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.3635,-122.0179,424,25.42105263,0.471698113,0.943396226,33.49056604,0.235849057,6.367924528,33.72641509,3.066037736,17.45283019,4.245283019,12,18,21,29,20,52.35849057,27.36,807,812,367.875,32.5,23,390.875,35.75,19.5
4.36967E+13,Briarwood Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.358329,-121.98693,403,24.15,0.496277916,0.496277916,14.39205955,1.240694789,6.203473945,53.59801489,3.722084367,16.62531017,3.225806452,20,30,24,19,7,46.89826303,49.13,802,788,353.85,23.5,30.75,364.875,24,24.25
4.36967E+13,C. W. Haman Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.343447,-121.96475,424,25.26315789,0,0.235849057,19.81132075,0.471698113,7.075471698,42.45283019,2.830188679,24.52830189,2.594339623,9,30,30,23,9,35.37735849,37.5,836,829,363.875,26.25,30.25,392.025,40,19.25
4.36967E+13,George Mayne Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.425253,-121.97268,540,24.5,0.185185185,0.925925926,19.25925926,0.555555556,3.518518519,62.40740741,0.925925926,8.888888889,3.333333333,20,36,22,16,6,52.22222222,54.63,841,822,366.675,32.25,22.5,392,37,22.25
4.36967E+13,Kathryn Hughes Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.405779,-121.96302,499,27.57894737,0.601202405,0,16.83366733,1.402805611,18.23647295,37.4749499,9.619238477,7.815631263,8.016032064,7,26,35,23,9,38.27655311,43.09,829,836,364.7,27.75,24.5,386.675,35.5,18
4.36967E+13,Laurelwood Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.342893,-122.00242,629,27.375,0.635930048,0,53.25914149,0.79491256,1.430842607,9.697933227,0.953895072,28.77583466,4.451510334,2,8,8,41,41,41.01748808,8.43,946,931,403.675,55.75,10.75,447.45,61.25,10
4.36967E+13,Millikin Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.345388,-121.97597,430,30.71428571,0.23255814,0,75.11627907,0,1.860465116,3.953488372,0.930232558,14.65116279,3.255813953,0,2,7,32,60,32.79069767,3.49,990,998,447.8,86.5,1.25,508.2,88.25,1
4.36967E+13,Montague Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.389312,-121.94603,368,23.17647059,0,0.815217391,19.29347826,0.543478261,25.27173913,38.04347826,4.076086957,9.239130435,2.717391304,10,26,28,27,10,35.86956522,42.39,804,804,355.625,22,33.75,369.375,26.5,25
4.36967E+13,Pomeroy Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.348417,-121.98683,528,29.26315789,0.378787879,1.136363636,18.93939394,2.272727273,9.659090909,40.90909091,4.356060606,18.37121212,3.977272727,10,21,30,27,11,41.66666667,42.99,804,813,361.75,23.5,24.25,390.775,38,21.25
4.36967E+13,Ponderosa Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.362336,-122.0096,550,26.26086957,0.181818182,0.727272727,32.72727273,0.909090909,3.454545455,31.09090909,2.363636364,26,2.545454545,8,19,17,25,31,43.45454545,27.27,852,868,382.75,43,18.5,429.35,56.75,10.75
4.36967E+13,Scott Lane Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.356631,-121.95909,483,28.41176471,0.414078675,0.207039337,7.453416149,1.242236025,4.347826087,76.8115942,2.277432712,6.418219462,0.82815735,32,41,15,10,3,72.46376812,72.46,750,762,337.025,17.75,28.5,367.475,27,23.25
4.36967E+13,Sutter Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.333474,-121.98767,456,22.66666667,0.219298246,0,22.36842105,0.219298246,2.192982456,18.85964912,1.535087719,48.02631579,6.578947368,2,11,21,36,31,25,13.82,913,899,398.075,52.25,12.75,417.475,51.5,14.25
4.36967E+13,Washington Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.341959,-121.94028,357,29.78571429,0.840336134,0.840336134,15.68627451,0.56022409,2.240896359,12.04481793,1.680672269,55.18207283,10.92436975,0,6,14,42,37,15.68627451,5.04,879,890,390.925,42.75,16.5,413.925,48,20.75
4.36967E+13,Westwood Elementary,69674,Santa Clara,Santa Clara Unified,N,Elementary Schools (Public),K-5,37.333671,-121.95982,474,28,0.421940928,0.632911392,11.81434599,0.632911392,3.797468354,41.7721519,4.852320675,28.90295359,7.172995781,12,22,36,20,9,27.21518987,33.97,814,818,361.425,25.5,35.25,395.05,39.5,22.5
4.36971E+13,Alta Vista Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.23963,-121.94026,622,25.91666667,1.607717042,0.321543408,18.00643087,0.160771704,0.803858521,8.520900322,0.482315113,63.82636656,6.270096463,1,0,10,43,45,7.556270096,3.7,948,959,420.95,68.5,5.75,460.975,74.5,4.5
4.36971E+13,Carlton Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.247435,-121.94574,638,25.57692308,1.880877743,0.313479624,17.0846395,0.78369906,0.156739812,16.92789969,0.940438871,53.29153605,8.620689655,1,4,14,39,42,12.85266458,7.99,935,931,409.95,58.25,12.5,447.975,63.5,9.5
4.36971E+13,Guadalupe Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.228756,-121.89666,608,24.32,3.947368421,0.657894737,21.05263158,0.328947368,0.657894737,10.19736842,0.164473684,53.61842105,9.375,1,1,8,42,48,12.00657895,4.44,941,942,412.45,59.5,7.75,459.875,69.75,7
4.36971E+13,Lietz Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.243078,-121.903,505,19.42307692,1.584158416,0.396039604,11.88118812,0.99009901,0.99009901,35.64356436,1.98019802,39.8019802,6.732673267,9,10,26,33,22,21.78217822,23.17,882,880,383.15,43.75,19.25,415.825,50.5,16.25
4.36971E+13,Noddin Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.237745,-121.91389,689,25.51851852,2.322206096,0.290275762,17.5616836,0,0.725689405,20.02902758,0.580551524,49.49201742,8.998548621,4,5,12,39,40,16.69085631,10.45,927,939,409.075,58,9.75,450.35,68.25,8.25
4.36971E+13,Oster Elementary,69708,Santa Clara,Union Elementary,N,Elementary Schools (Public),K-5,37.256617,-121.9196,531,21.24,1.129943503,0.376647834,19.96233522,1.31826742,1.129943503,20.15065913,2.824858757,45.38606403,7.721280603,5,7,22,35,31,19.02071563,13.94,927,925,401.925,51.75,13,440.45,60.5,11
4.37339E+13,Alexander Rose Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.432525,-121.87574,472,27.76470588,0.211864407,1.059322034,28.60169492,1.059322034,16.73728814,38.98305085,2.118644068,7.415254237,3.813559322,11,27,35,23,5,44.70338983,52.12,805,810,354.78,22.8,27.8,384.4,37,18.4
4.37339E+13,Anthony Spangler Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.430474,-121.91346,522,24.9047619,0.191570881,0.574712644,37.54789272,0.766283525,24.32950192,26.43678161,2.681992337,5.938697318,1.53256705,7,18,31,35,8,36.59003831,35.06,869,876,375.9,32.2,22.2,418.2,46.6,15.8
4.37339E+13,Curtner Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.440048,-121.91266,666,27.88,0.900900901,0.15015015,59.00900901,0.600600601,17.26726727,13.21321321,1.801801802,4.954954955,2.102102102,3,11,24,38,24,36.18618619,19.37,923,930,402.7,54.2,15.4,452.74,65.8,7.4
4.37339E+13,John Sinnott Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.424307,-121.86956,717,27.48148148,0.278940028,0.278940028,58.15899582,0.836820084,10.87866109,12.13389121,1.394700139,11.43654114,4.60251046,4,10,17,44,26,34.58856346,13.95,928,915,397.68,49.8,14.2,443.88,63.8,10
4.37339E+13,Joseph Weller Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.458362,-121.90581,438,27.26315789,2.054794521,0.456621005,37.21461187,0.228310502,22.14611872,24.65753425,5.251141553,6.621004566,1.369863014,13,22,28,28,8,31.73515982,36.07,836,850,371.24,28.4,21.6,401.94,39.2,16.4
4.37339E+13,Marshall Pomeroy Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.453542,-121.90329,697,27.96,0.430416069,0.286944046,58.82352941,0.143472023,16.21233859,12.05164993,1.578192253,5.308464849,5.164992826,3,11,16,41,29,35.15064562,15.64,900,901,391.62,46.8,17.4,430.64,55.4,11.8
4.37339E+13,Robert Randall Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.429404,-121.88097,438,29.025,0,0,21.23287671,0,21.68949772,47.26027397,2.511415525,4.337899543,2.96803653,24,28,21,21,6,47.94520548,63.93,753,795,353.34,26.6,27.4,387.58,35.8,22
4.37339E+13,William Burnett Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.441959,-121.8809,639,27.7826087,0.625978091,0.312989045,40.6885759,1.72143975,23.00469484,20.50078247,1.877934272,6.41627543,4.851330203,9,20,28,32,11,32.86384977,33.33,855,894,383.84,39.2,20.8,431,58.2,13
4.37339E+13,Pearl Zanker Elementary,73387,Santa Clara,Milpitas Unified,N,Elementary Schools (Public),K-6,37.408072,-121.90605,656,28.52173913,0,0.457317073,46.64634146,1.676829268,18.59756098,17.98780488,3.353658537,5.487804878,5.792682927,2,14,22,41,21,33.23170732,22.56,873,884,380.7,39.2,17.2,422.06,50.6,12.8
